product_id,product_name,category,price
PROD02353,Team-oriented multimedia framework,Hardware,137.17
PROD00767,Optimized content-based contingency,Software,152.48
PROD77785,Computer,Hardware,427.38
PROD18271,Aqua Example,Hardware,356.61
PROD82932,Re-contextualized secondary parallelism,Software,471.89
PROD27128,DarkSalmon Onto,Subscription,218.46
PROD10092,Tree,Consumables,119.91
PROD80762,PeachPuff Stage,Subscription,217.06
PROD18443,My,Service,58.29
PROD72700,Customizable intangible model,Subscription,326.33
PROD16299,Born,Subscription,466.36
PROD67767,Walk,Consumables,473.77
PROD56655,Cyan Board,Service,377.21
PROD70572,Since,Subscription,144.4
PROD69648,Industry,Software,126.68
PROD36662,Indigo President,Hardware,244.13
PROD65383,Two,Service,47.49
PROD73205,Managed heuristic interface,Hardware,19.09
PROD56562,Certain,Subscription,371.5
PROD10763,MediumSeaGreen Rather,Consumables,181.55
PROD10273,SeaGreen Message,Software,34.32
PROD76610,LightPink Offer,Consumables,56.48
PROD32879,Tomato Room,Service,416.31
PROD14680,Purple Sing,Hardware,498.48
PROD37019,Language,Consumables,235.57
PROD31578,Unit,Hardware,128.29
PROD13438,Gainsboro Her,Consumables,418.28
PROD89811,Ergonomic national infrastructure,Subscription,352.66
PROD02164,Next,Service,108.76
PROD24291,Focused actuating process improvement,Hardware,363.99
PROD61424,Consumer,Consumables,191.11
PROD46610,DarkSeaGreen Enough,Consumables,171.35
PROD19728,DarkGreen Relationship,Hardware,405.3
PROD85386,Virtual modular data-warehouse,Consumables,252.24
PROD22744,Team-oriented coherent extranet,Software,232.38
PROD56469,Rule,Hardware,295.67
PROD21662,Clear,Hardware,34.86
PROD41961,Future-proofed object-oriented array,Consumables,208.45
PROD25727,Street,Software,93.56
PROD81210,Realigned attitude-oriented emulation,Consumables,394.82
PROD78849,LightSeaGreen Team,Software,292.01
PROD58205,Cloned local extranet,Service,285.31
PROD92619,Carry,Consumables,217.88
PROD13009,DarkMagenta Ability,Hardware,112.48
PROD36045,De-engineered asymmetric system engine,Consumables,360.04
PROD57204,Synchronized dedicated flexibility,Service,492.46
PROD88507,Cloned empowering conglomeration,Subscription,39.99
PROD53333,Object-based dynamic conglomeration,Hardware,429.6
PROD09939,Sienna Full,Software,73.78
PROD95115,MediumSpringGreen Voice,Software,282.15
PROD57538,Prepare,Consumables,367.29
PROD24979,PowderBlue Eight,Subscription,248.3
PROD20371,Cold,Hardware,116.02
PROD40464,LightGoldenRodYellow Professor,Service,446.18
PROD29059,DarkCyan Treatment,Hardware,221.07
PROD99532,HoneyDew Whose,Software,130.0
PROD78204,Peru Tonight,Service,47.82
PROD09462,Persistent high-level definition,Consumables,57.79
PROD58829,DarkTurquoise White,Service,73.5
PROD10129,Focused value-added groupware,Service,72.22
PROD59237,Team-oriented optimizing approach,Service,39.7
PROD98563,Memory,Service,198.45
PROD61041,Blue Crime,Consumables,366.85
PROD35668,Cloned empowering matrices,Subscription,350.71
PROD09068,Intuitive 5thgeneration artificial intelligence,Subscription,274.41
PROD24949,GreenYellow Suddenly,Hardware,362.45
PROD84219,Switchable local task-force,Subscription,37.21
PROD99996,Future-proofed full-range secured line,Subscription,247.33
PROD07076,Ergonomic background knowledge user,Consumables,304.69
PROD60908,OliveDrab Memory,Hardware,48.43
PROD36060,To,Subscription,423.02
PROD93500,Laugh,Hardware,445.84
PROD07236,Up-sized web-enabled utilization,Software,268.93
PROD29833,Nation,Consumables,148.21
PROD51243,Inverse zero-defect definition,Software,39.65
PROD56670,OldLace Ten,Hardware,64.93
PROD73160,AntiqueWhite Exist,Consumables,67.58
PROD30230,Apply,Subscription,390.18
PROD04294,PowderBlue Through,Software,334.04
PROD88109,World,Software,390.68
PROD71441,Open-architected eco-centric analyzer,Hardware,482.07
PROD42234,Diverse maximized moderator,Consumables,382.93
PROD67239,GreenYellow Deal,Consumables,121.69
PROD80072,Ergonomic zero administration task-force,Subscription,320.03
PROD96247,BurlyWood Main,Consumables,86.99
PROD47908,Networked leadingedge intranet,Consumables,485.99
PROD90063,DarkGoldenRod Charge,Service,134.98
PROD29562,MediumSeaGreen Claim,Consumables,423.07
PROD40974,IndianRed Perform,Service,322.91
PROD42594,Often,Subscription,167.6
PROD83584,Triple-buffered bifurcated database,Consumables,72.13
PROD53444,Focused executive approach,Consumables,379.24
PROD01133,Switchable systematic artificial intelligence,Consumables,71.83
PROD66145,Receive,Subscription,270.16
PROD48316,Snow Threat,Software,223.67
PROD77684,Scene,Subscription,334.17
PROD74481,When,Service,184.16
PROD84913,Black Himself,Hardware,18.95
PROD39226,Green Health,Consumables,349.07
PROD38136,Multi-channeled next generation encoding,Subscription,136.58
PROD95377,Bisque Whom,Service,241.97
PROD28690,Re-contextualized intermediate core,Consumables,22.93
PROD89761,White Several,Consumables,240.37
PROD66133,Crimson Wind,Service,441.56
PROD07529,Interview,Service,370.34
PROD80446,Discover,Software,396.1
PROD74821,PaleGoldenRod Beyond,Subscription,481.58
PROD13048,Rock,Software,221.85
PROD48451,Decentralized real-time contingency,Subscription,62.02
PROD50116,DimGray Edge,Service,173.5
PROD83103,Family,Consumables,180.85
PROD40610,MediumOrchid School,Consumables,32.58
PROD02837,Call,Service,79.3
PROD21957,Multi-lateral executive open architecture,Hardware,315.52
PROD50353,DarkCyan Prevent,Hardware,310.45
PROD61842,Wide,Hardware,43.4
PROD55992,Face-to-face multi-state interface,Hardware,299.16
PROD96012,DarkKhaki Wife,Subscription,490.87
PROD63445,Share,Subscription,116.25
PROD85248,DarkViolet Sit,Subscription,375.47
PROD85227,Military,Consumables,160.18
PROD63709,Coach,Service,438.36
PROD76042,Feel,Subscription,206.51
PROD08314,GreenYellow Purpose,Subscription,81.39
PROD67243,BurlyWood Along,Service,362.16
PROD52565,Automated impactful conglomeration,Hardware,431.7
PROD88945,Face-to-face real-time application,Consumables,135.98
PROD36003,Add,Consumables,302.44
PROD93171,Customizable even-keeled Local Area Network,Hardware,248.18
PROD60000,Degree,Hardware,235.49
PROD51727,Fill,Software,233.63
PROD44923,Team-oriented heuristic data-warehouse,Hardware,165.75
PROD53960,Prevent,Consumables,362.45
PROD33890,Bank,Hardware,243.8
PROD77962,Clearly,Service,55.22
PROD39890,Book,Service,355.77
PROD22846,Sense,Hardware,50.88
PROD08211,DarkSeaGreen Learn,Software,312.12
PROD91780,Down,Software,213.8
PROD53859,During,Subscription,93.82
PROD89237,Inverse non-volatile info-mediaries,Hardware,416.05
PROD05890,Optional demand-driven hub,Hardware,176.09
PROD87975,De-engineered tangible secured line,Service,309.51
PROD09461,Blue Memory,Service,432.58
PROD96482,Brown Within,Subscription,422.91
PROD33381,Visionary non-volatile system engine,Subscription,206.35
PROD73866,Integrated heuristic strategy,Service,380.87
PROD32154,Self-enabling foreground flexibility,Hardware,63.59
PROD35733,Plum Finish,Hardware,20.32
PROD56834,LawnGreen Cover,Service,93.5
PROD73982,White Walk,Subscription,151.95
PROD92192,World,Service,376.87
PROD70568,Treat,Hardware,170.92
PROD26698,Digitized methodical analyzer,Consumables,259.83
PROD94224,DarkOliveGreen Difference,Hardware,335.99
PROD28943,DeepSkyBlue What,Hardware,48.51
PROD05923,Monitored multimedia application,Software,85.54
PROD56441,Suffer,Hardware,163.32
PROD87304,Spend,Service,49.36
PROD39750,Ameliorated well-modulated capacity,Consumables,457.17
PROD25934,PaleTurquoise Nation,Service,316.31
PROD40410,Blue Share,Software,88.07
PROD52512,Aqua Establish,Software,300.02
PROD11976,White Why,Service,118.8
PROD94970,Teal Law,Hardware,342.16
PROD17352,Reduced intangible leverage,Service,347.16
PROD58950,LightPink Project,Subscription,389.36
PROD77020,Rise,Consumables,431.25
PROD03800,Business-focused maximized protocol,Software,438.75
PROD77320,Virtual contextually-based moratorium,Consumables,464.27
PROD38114,User-centric directional open system,Service,379.11
PROD71589,White Situation,Software,431.23
PROD39139,Virtual static orchestration,Software,261.58
PROD98618,Persevering fault-tolerant knowledge user,Consumables,32.54
PROD99326,MediumSlateBlue Tell,Service,402.37
PROD88984,Away,Consumables,410.44
PROD96210,Sell,Service,323.46
PROD35599,Thousand,Consumables,427.31
PROD20042,Innovative client-driven hierarchy,Service,419.91
PROD05694,Must,Consumables,198.07
PROD86460,Monitored grid-enabled adapter,Consumables,239.06
PROD96978,Mrs,Hardware,138.77
PROD16514,Switchable 3rdgeneration support,Software,190.48
PROD09097,Base,Consumables,448.56
PROD93422,FloralWhite Language,Hardware,258.89
PROD51335,Silver Owner,Hardware,169.5
PROD43206,RosyBrown Doctor,Subscription,186.76
PROD88132,Above,Service,55.02
PROD54770,Pre-emptive next generation budgetary management,Consumables,69.82
PROD71525,Reactive bi-directional encryption,Subscription,376.84
PROD10784,Beige Act,Subscription,463.26
PROD73359,Defense,Software,115.97
PROD47175,Fuchsia Debate,Software,139.96
PROD58251,Decentralized impactful hierarchy,Software,97.3
PROD63044,Cause,Software,225.08
PROD38146,Diverse scalable process improvement,Software,311.67
PROD65858,Vision-oriented fault-tolerant access,Software,293.52
PROD42461,Linen Here,Subscription,160.05
PROD65734,Commercial,Consumables,190.4
PROD59932,RosyBrown Box,Hardware,465.25
PROD56587,Not,Hardware,488.11
PROD10182,Easy,Consumables,348.84
PROD62637,Decentralized cohesive attitude,Software,23.28
PROD42037,Yellow Realize,Service,459.28
PROD43041,Policy,Service,371.73
PROD37692,Chocolate Three,Software,24.18
PROD94587,President,Hardware,108.61
PROD50695,Intuitive zero administration implementation,Hardware,237.43
PROD64063,Attack,Consumables,11.56
PROD68698,Compatible bifurcated capability,Software,235.59
PROD56855,Natural,Service,16.75
PROD85909,Cross-group scalable attitude,Subscription,298.12
PROD71163,MediumTurquoise Member,Service,465.16
PROD50416,Most,Consumables,336.25
PROD79420,Teach,Subscription,270.27
PROD50588,Monitored grid-enabled open architecture,Consumables,136.13
PROD95089,OliveDrab Measure,Subscription,130.87
PROD47594,Ivory Floor,Service,320.86
PROD00096,Future-proofed modular knowledgebase,Service,354.58
PROD23684,DarkBlue Painting,Hardware,158.81
PROD57074,Less,Subscription,461.95
PROD78417,MediumOrchid Decision,Hardware,268.48
PROD28394,SpringGreen Tv,Service,58.23
PROD20891,Extended asynchronous extranet,Service,337.64
PROD92527,Particular,Hardware,106.23
PROD45470,FloralWhite West,Service,433.37
PROD41589,Switchable maximized productivity,Service,265.22
PROD20142,Synchronized holistic analyzer,Consumables,78.07
PROD64683,Goal,Subscription,164.89
PROD63254,Decentralized empowering capability,Software,95.52
PROD50417,Inverse 4thgeneration attitude,Hardware,311.79
PROD40371,LightBlue Away,Software,90.18
PROD56596,Training,Consumables,418.81
PROD51384,PaleGoldenRod Example,Software,372.42
PROD58903,Organized national Graphic Interface,Consumables,253.65
PROD09260,Exclusive reciprocal Local Area Network,Consumables,417.89
PROD11236,Training,Hardware,35.62
PROD14886,Our,Service,296.88
PROD06090,Every,Service,302.67
PROD38533,Balanced motivating success,Software,468.39
PROD00888,Teacher,Service,330.72
PROD78618,MediumSeaGreen Boy,Software,164.25
PROD36594,Week,Software,37.68
PROD14389,Sienna Dream,Hardware,444.45
PROD70567,Above,Service,433.62
PROD06263,Human,Software,209.5
PROD14472,LightSkyBlue Religious,Service,326.72
PROD39690,Configurable maximized focus group,Subscription,486.85
PROD44809,Democratic,Subscription,86.91
PROD78189,LightGreen Buy,Service,273.37
PROD35943,Turquoise Under,Subscription,101.77
PROD76817,LightPink Old,Software,371.5
PROD70839,Sienna Public,Software,123.19
PROD69647,Multi-tiered foreground benchmark,Subscription,325.25
PROD27953,DarkSlateGray Him,Service,233.71
PROD99678,Charge,Service,154.52
PROD91677,MediumPurple Live,Consumables,245.61
PROD27174,Purple Lot,Hardware,449.97
PROD05429,SaddleBrown Sort,Consumables,258.85
PROD50611,Nor,Consumables,217.6
PROD36909,Include,Consumables,149.25
PROD03355,Ameliorated radical core,Consumables,385.84
PROD72633,Particular,Software,328.82
PROD29274,Scientist,Hardware,261.92
PROD46075,Aquamarine Week,Software,327.75
PROD34762,Devolved client-driven architecture,Service,313.49
PROD26811,PaleVioletRed Thus,Hardware,59.37
PROD13195,Vision-oriented zero tolerance function,Service,135.45
PROD95249,Language,Subscription,248.92
PROD84697,MediumSlateBlue Outside,Software,207.07
PROD32412,Black Me,Software,438.03
PROD13194,DarkOrchid Road,Service,35.76
PROD05976,Synergized heuristic firmware,Consumables,306.09
PROD46191,HoneyDew Sister,Software,314.64
PROD38832,Even,Consumables,434.52
PROD52539,DarkOrchid Tax,Software,85.27
PROD31618,Front-line reciprocal infrastructure,Consumables,61.28
PROD73428,DarkSalmon Authority,Service,417.28
PROD93329,Learn,Service,488.25
PROD57066,Versatile even-keeled archive,Service,171.44
PROD86404,Phased dedicated migration,Software,318.92
PROD10004,Advanced fresh-thinking Internet solution,Consumables,160.77
PROD73859,Down-sized bottom-line knowledgebase,Hardware,37.64
PROD36928,Cultural,Service,438.55
PROD16098,Realigned directional superstructure,Software,493.28
PROD15696,SkyBlue How,Service,436.79
PROD28313,GoldenRod Teach,Service,341.4
PROD30736,Left,Software,274.14
PROD80367,Synchronized motivating framework,Subscription,431.95
PROD26875,DarkOrchid Home,Subscription,194.05
PROD36976,Risk,Software,320.17
PROD50598,De-engineered composite secured line,Hardware,228.91
PROD84964,Re-contextualized high-level focus group,Service,12.71
PROD06810,Remember,Software,397.25
PROD05494,DarkMagenta Forget,Subscription,61.65
PROD83496,Face-to-face multi-state secured line,Service,366.82
PROD79702,Inverse motivating parallelism,Hardware,497.45
PROD01633,User-centric contextually-based knowledge user,Service,236.1
PROD88837,Stay,Consumables,365.31
PROD64373,Total incremental instruction set,Consumables,264.63
PROD07720,Optional solution-oriented support,Service,446.69
PROD71340,Total multi-tasking conglomeration,Service,420.55
PROD93882,Itself,Subscription,167.77
PROD15970,Team-oriented attitude-oriented help-desk,Software,82.98
PROD05618,Cross-platform leadingedge intranet,Hardware,64.66
PROD41628,Optional human-resource concept,Consumables,38.26
PROD01486,Olive Assume,Consumables,239.95
PROD42594,Other,Consumables,288.18
PROD30468,Party,Consumables,83.29
PROD25753,Phased regional installation,Consumables,231.64
PROD59174,SlateBlue Investment,Consumables,207.6
PROD75419,DarkViolet Outside,Software,101.82
PROD07070,Realigned reciprocal protocol,Subscription,136.1
PROD53198,Water,Software,198.48
PROD70837,Orchid Really,Subscription,483.86
PROD01597,Distributed bifurcated hardware,Consumables,161.21
PROD68812,Thousand,Subscription,215.87
PROD02667,Khaki Far,Consumables,61.86
PROD42902,DarkOrange Seven,Hardware,416.54
PROD35028,Beat,Service,22.9
PROD53722,Proactive leadingedge Internet solution,Consumables,344.35
PROD00769,Networked 24hour attitude,Hardware,284.27
PROD97966,Phased next generation focus group,Consumables,396.91
PROD50599,Too,Consumables,323.84
PROD09284,Aqua Treat,Service,219.05
PROD04416,It,Service,485.47
PROD84507,MediumPurple Hold,Consumables,489.54
PROD19064,PowderBlue Least,Subscription,345.24
PROD71900,Individual,Consumables,189.1
PROD80354,Wrong,Consumables,346.27
PROD39461,Persevering real-time open architecture,Subscription,299.0
PROD89135,Provide,Software,50.55
PROD88226,Necessary,Service,491.82
PROD94703,Function-based tertiary analyzer,Software,426.66
PROD41677,Open-architected zero-defect database,Subscription,107.27
PROD27050,Everybody,Subscription,163.54
PROD46763,Coach,Consumables,113.25
PROD73391,Today,Hardware,240.57
PROD52413,Try,Software,409.75
PROD67126,Him,Consumables,371.99
PROD37783,Open-source user-facing focus group,Hardware,91.23
PROD48307,GhostWhite Born,Subscription,169.59
PROD70871,Robust modular implementation,Consumables,30.42
PROD13334,Day,Service,292.5
PROD04763,Navy Still,Software,476.36
PROD35358,Attorney,Software,214.85
PROD96993,Throughout,Subscription,41.12
PROD11979,Attack,Hardware,419.42
PROD88949,Monitored client-server analyzer,Consumables,427.08
PROD56242,Automated local implementation,Consumables,493.92
PROD50089,Future-proofed client-driven archive,Software,131.6
PROD55701,Activity,Software,330.81
PROD98384,MediumTurquoise Little,Software,188.25
PROD74722,Will,Subscription,87.68
PROD91109,DarkMagenta That,Subscription,110.7
PROD78671,OrangeRed Always,Service,346.74
PROD15458,Adaptive object-oriented success,Service,31.74
PROD57253,Water,Consumables,476.07
PROD17601,SpringGreen Hard,Service,262.99
PROD06434,Third,Software,377.6
PROD41033,OldLace Mrs,Software,380.24
PROD30560,More,Consumables,166.36
PROD56686,Thistle Street,Consumables,445.9
PROD97508,Switchable foreground moderator,Consumables,58.74
PROD79242,Ameliorated national solution,Consumables,260.56
PROD69627,Inverse client-server support,Service,112.62
PROD11147,Blue Life,Service,252.23
PROD82597,Oil,Hardware,360.4
PROD65828,LightCyan Nice,Consumables,127.94
PROD95493,Maroon Thought,Software,395.68
PROD11708,Violet Test,Service,241.54
PROD10981,Growth,Subscription,482.62
PROD64321,Perform,Hardware,62.38
PROD41701,Attack,Service,435.64
PROD85585,DarkSeaGreen Type,Hardware,407.84
PROD40231,Reactive client-driven groupware,Service,92.06
PROD08152,Kind,Hardware,19.12
PROD46132,GhostWhite Site,Software,93.25
PROD50240,Religious,Consumables,426.78
PROD80508,Grass-roots asynchronous ability,Service,200.2
PROD07804,Center,Software,448.3
PROD07365,SlateBlue Production,Software,13.53
PROD68322,East,Service,64.9
PROD74303,AntiqueWhite Ground,Hardware,143.33
PROD40868,Expanded modular methodology,Software,59.24
PROD60328,DeepSkyBlue Notice,Software,419.1
PROD20362,Chocolate Idea,Service,319.57
PROD42523,SeaGreen Least,Subscription,490.35
PROD42658,Number,Hardware,354.26
PROD72364,Choose,Subscription,55.34
PROD42130,Operation,Subscription,120.32
PROD79385,Orange Pick,Subscription,365.89
PROD37605,LightGreen Because,Hardware,458.28
PROD11091,ForestGreen Will,Consumables,278.3
PROD07814,Right-sized next generation orchestration,Subscription,25.85
PROD19518,Inverse optimizing Graphic Interface,Subscription,241.85
PROD82031,East,Consumables,340.08
PROD62164,Exclusive local standardization,Consumables,273.59
PROD86711,To,Consumables,135.97
PROD90027,Focused modular standardization,Service,121.47
PROD32277,OrangeRed Center,Service,431.64
PROD19993,Size,Subscription,433.18
PROD53990,Crimson Suddenly,Hardware,312.43
PROD97349,Future-proofed fault-tolerant open architecture,Subscription,456.52
PROD14124,Serve,Consumables,28.63
PROD05136,In,Service,139.42
PROD64110,Phased contextually-based implementation,Hardware,65.05
PROD70113,War,Hardware,333.76
PROD17411,Central,Subscription,454.67
PROD20360,Amount,Service,488.96
PROD63555,Reactive zero-defect ability,Software,102.08
PROD28769,Quite,Consumables,382.81
PROD15694,Woman,Hardware,76.94
PROD79224,Innovative optimal matrices,Service,194.25
PROD53185,Self-enabling context-sensitive Internet solution,Hardware,38.4
PROD69929,Aquamarine Young,Software,294.37
PROD38851,Team-oriented client-driven model,Software,68.7
PROD56712,LemonChiffon Read,Subscription,430.58
PROD61296,PeachPuff Evidence,Service,275.34
PROD35598,BlueViolet Drive,Consumables,397.91
PROD03526,Position,Subscription,426.6
PROD19487,WhiteSmoke House,Hardware,120.24
PROD29214,Fully-configurable mobile monitoring,Service,237.32
PROD56856,MediumBlue Store,Hardware,18.52
PROD88503,Re-contextualized exuding toolset,Subscription,153.69
PROD37049,Wall,Software,445.92
PROD57453,Cultural,Subscription,388.14
PROD73465,Synergistic web-enabled process improvement,Consumables,316.22
PROD37272,Object-based modular initiative,Service,474.41
PROD71865,Consumer,Service,169.97
PROD76992,LightSlateGray Daughter,Software,124.45
PROD04581,LightPink Never,Service,392.28
PROD36064,Adaptive directional matrices,Hardware,407.07
PROD54061,Million,Software,219.6
PROD47220,Ball,Consumables,485.29
PROD91036,DarkSlateGray Onto,Service,68.47
PROD71119,Object-based upward-trending application,Software,197.06
PROD02447,None,Subscription,369.16
PROD18339,Visionary high-level groupware,Software,231.51
PROD00355,Team-oriented needs-based encoding,Service,207.19
PROD60568,User-friendly contextually-based productivity,Software,119.56
PROD02647,No,Service,208.25
PROD05069,Hit,Consumables,259.05
PROD09124,Magenta Consider,Consumables,100.45
PROD74423,Khaki Yourself,Service,234.18
PROD80565,Likely,Software,231.2
PROD75270,Enterprise-wide bi-directional encryption,Software,13.31
PROD08572,Woman,Service,330.72
PROD24571,Snow Lawyer,Consumables,487.2
PROD82276,FloralWhite Another,Service,89.07
PROD87103,Continue,Software,332.99
PROD35290,Public-key reciprocal portal,Service,248.47
PROD02507,Yellow Experience,Hardware,232.99
PROD14501,AliceBlue Car,Consumables,346.0
PROD50620,Pre-emptive solution-oriented time-frame,Software,273.14
PROD56466,Beige Plan,Consumables,171.18
PROD27051,Study,Consumables,395.7
PROD04352,Realigned regional Graphical User Interface,Software,299.13
PROD29146,MidnightBlue Republican,Hardware,213.02
PROD37677,Reality,Service,496.77
PROD40624,Interview,Hardware,145.71
PROD85924,Always,Consumables,28.2
PROD24245,Cross-group composite extranet,Service,101.05
PROD59409,Strategy,Service,400.9
PROD90476,DarkSlateGray Partner,Hardware,346.43
PROD74554,Reverse-engineered local workforce,Service,152.97
PROD52284,DarkOrange Up,Software,129.4
PROD48379,DarkSlateBlue Despite,Software,143.46
PROD34783,Task,Subscription,347.12
PROD95456,Black Can,Software,456.88
PROD43891,Turquoise Mean,Service,444.48
PROD01203,Progressive analyzing emulation,Hardware,253.3
PROD19813,LightGray List,Hardware,282.14
PROD97794,Distributed bi-directional throughput,Software,112.08
PROD50858,Season,Service,158.97
PROD26485,Project,Service,261.13
PROD38048,SeaShell Building,Service,414.51
PROD90475,Violet Audience,Hardware,397.44
PROD26067,BlanchedAlmond School,Subscription,152.56
PROD90933,Assimilated tangible leverage,Consumables,242.64
PROD36596,Thistle Deal,Hardware,252.75
PROD73833,Tv,Subscription,266.45
PROD15004,Configurable cohesive migration,Service,415.74
PROD88861,Reduce,Service,225.85
PROD06263,Re-engineered homogeneous encoding,Hardware,354.17
PROD52268,Up-sized 3rdgeneration moratorium,Service,434.74
PROD33727,Secured 24hour database,Subscription,282.73
PROD71018,Chocolate Partner,Subscription,87.13
PROD65447,OliveDrab Lead,Hardware,355.06
PROD57501,Moccasin Interview,Service,19.63
PROD99521,MediumSlateBlue Great,Consumables,201.27
PROD88681,CadetBlue Power,Software,447.98
PROD86629,Although,Hardware,346.39
PROD72838,DarkGray Walk,Hardware,309.31
PROD94338,DodgerBlue Might,Software,247.71
PROD06938,Game,Hardware,226.61
PROD63900,Adaptive client-server core,Service,247.98
PROD99686,SlateBlue Explain,Software,108.85
PROD71832,Speech,Service,298.78
PROD37511,Sienna None,Subscription,159.81
PROD69566,Multi-channeled full-range task-force,Consumables,109.66
PROD18459,Key,Service,340.79
PROD47586,Orange Different,Hardware,201.52
